Child_BIRTHS,MARITAL_STATUS,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR,working_women,current_state
3,4,47,18,6,12,9,False,False
0,4,47,17,7,10,9,False,False
2,1,39,19,6,12,9,False,False
3,2,39,16,7,10,9,False,False
2,1,17,15,0,0,9,False,False
2,1,37,18,3,12,9,False,False
2,2,12,19,7,13,9,False,False
0,1,18,18,7,11,9,False,False
0,1,38,18,1,11,9,True,False
0,2,8,19,7,13,9,False,False
0,2,6,16,7,10,9,False,False
0,2,45,17,1,8,9,True,False
2,2,45,16,3,9,9,False,False
2,2,45,16,0,0,9,False,False
0,2,37,18,1,12,9,True,False
2,2,42,16,7,9,9,False,False
0,2,45,18,7,12,9,False,False
0,2,34,18,1,11,9,True,False
0,2,21,17,7,10,9,False,False
0,2,26,19,1,13,9,True,False
0,2,47,15,0,0,9,False,False
2,1,47,19,6,11,9,False,False
2,2,6,15,0,0,9,False,False
0,2,18,15,0,0,9,False,False
0,2,45,19,7,12,9,False,False
3,2,36,18,1,12,9,True,False
0,1,51,18,1,13,9,True,False
1,1,51,16,1,10,9,True,False
3,1,24,18,7,12,9,False,True
0,2,53,19,3,13,9,False,False
0,2,36,17,7,11,9,False,False
2,1,6,18,1,12,9,True,False
0,2,34,18,7,12,9,False,False
0,2,45,16,6,9,9,False,False
0,2,6,18,7,12,9,False,False
2,1,21,17,1,12,9,True,False
0,2,35,18,7,11,9,False,False
0,1,26,19,0,0,9,False,False
0,2,26,16,7,9,9,False,False
0,2,17,18,2,11,9,False,False
0,2,17,16,1,9,9,True,False
2,1,20,17,1,10,9,True,False
0,2,30,16,7,10,9,False,False
1,1,39,18,1,11,9,True,False
0,2,39,16,7,10,9,False,False
2,2,37,17,1,10,9,True,False
0,2,37,17,8,10,9,False,False
0,2,34,16,7,10,9,False,False
0,2,37,16,7,9,9,False,False
0,2,26,16,7,10,9,False,False
0,2,51,18,7,11,9,False,False
0,2,34,18,7,13,9,False,False
1,2,48,17,7,11,9,False,False
1,1,48,16,7,9,9,False,False
4,2,1,19,1,12,9,True,False
0,2,26,19,3,13,9,False,False
0,2,47,18,3,12,9,False,False
0,2,6,16,7,11,9,False,False
0,2,37,15,0,0,9,False,False
0,2,21,16,7,11,9,False,False
0,2,45,18,0,0,9,False,False
1,1,6,18,1,12,9,True,False
0,2,34,19,7,12,9,False,False
0,2,34,17,1,11,9,True,False
1,2,40,19,1,12,9,True,False
1,4,8,17,1,11,9,True,False
0,2,0,16,7,11,9,False,False
0,2,42,19,1,12,9,True,False
0,2,42,16,7,9,9,False,False
0,2,42,17,7,10,9,False,False
0,2,48,16,1,9,9,True,False
0,1,36,18,7,12,9,False,False
2,1,29,18,1,8,9,True,False
0,2,27,19,0,0,9,False,False
0,2,27,16,7,9,9,False,False
0,2,41,17,3,10,9,False,False
2,2,8,17,1,11,9,True,False
0,2,29,16,7,10,9,False,False
1,1,34,19,1,12,9,True,False
0,1,21,19,7,12,9,False,False
0,1,55,17,1,10,9,True,False
0,2,55,16,7,9,9,False,False
3,1,55,16,7,9,9,False,False
1,1,19,18,7,12,9,False,False
1,1,13,18,3,12,9,False,False
1,2,9,17,7,10,9,False,False
0,2,27,18,7,11,9,False,False
0,1,47,19,0,0,9,False,False
2,2,18,17,7,10,9,False,False
0,2,12,19,1,13,9,True,False
0,2,12,16,8,11,9,False,False
1,2,28,15,0,0,9,False,False
0,2,34,17,7,11,9,False,False
0,2,34,17,1,11,9,True,False
0,1,42,16,7,9,9,False,False
0,2,8,15,0,0,9,False,False
2,1,49,16,2,10,9,False,False
0,1,34,18,7,12,9,False,False
0,2,34,17,7,11,9,False,False
1,1,28,17,1,12,9,True,False
0,1,6,16,7,9,9,False,False
2,1,29,19,3,9,9,False,False
0,2,53,15,0,0,9,False,False
0,2,53,16,7,9,9,False,False
0,2,41,15,0,0,9,False,False
4,1,1,19,1,13,9,True,False
0,2,26,17,7,11,9,False,False
1,1,48,15,0,0,9,False,False
1,1,47,18,1,12,9,True,False
2,1,27,15,0,0,9,False,False
0,2,51,17,7,10,9,False,False
0,2,51,16,7,9,9,False,False
0,1,25,18,1,12,9,True,False
0,2,25,17,1,11,9,True,False
1,2,29,15,0,0,9,False,False
0,2,29,16,7,9,9,False,False
0,2,48,15,0,0,9,False,False
0,1,48,17,1,12,9,True,False
0,2,48,16,3,9,9,False,False
0,2,27,19,1,13,9,True,False
0,2,27,18,1,11,9,True,False
0,1,13,18,7,11,9,False,False
0,2,13,17,1,10,9,True,False
1,1,8,19,7,12,9,False,False
2,2,5,17,7,11,9,False,False
1,2,47,17,7,11,9,False,False
0,2,5,16,1,11,9,True,False
2,1,8,19,1,12,9,True,False
0,2,25,19,1,13,9,True,False
1,1,26,19,1,14,9,True,False
0,1,18,18,1,11,9,True,False
0,1,13,18,1,11,9,True,False
0,2,37,16,7,9,9,False,False
0,2,25,19,0,0,9,False,False
0,1,34,16,7,9,9,False,False
3,2,18,19,1,12,9,True,False
0,4,16,18,1,12,9,True,False
0,2,16,17,1,11,9,True,False
0,2,26,18,1,12,9,True,False
4,1,26,16,7,10,9,False,False
0,1,26,16,7,10,9,False,False
0,2,17,16,7,11,9,False,False
0,1,29,19,7,13,9,False,False
1,1,29,15,0,0,9,False,False
0,2,5,16,7,11,9,False,False
2,1,18,18,3,10,9,False,False
0,2,21,15,0,0,9,False,False
0,2,53,17,7,11,9,False,False
1,1,30,19,3,12,9,False,False
2,1,21,19,3,14,9,False,False
0,2,34,18,7,13,9,False,False
3,1,5,19,1,12,9,True,False
2,2,36,18,7,11,9,False,False
1,1,6,19,1,14,9,True,False
0,4,53,15,0,0,9,False,False
2,1,20,19,1,12,9,True,False
0,4,26,17,7,11,9,False,False
0,2,54,16,7,10,9,False,False
0,2,54,15,0,0,9,False,False
0,2,39,18,1,11,9,True,False
0,2,45,18,7,11,9,False,False
0,2,45,16,7,9,9,False,False
1,1,40,19,7,13,9,False,False
0,2,26,16,7,9,9,False,False
2,1,29,19,1,12,9,True,False
2,2,29,17,7,10,9,False,False
3,1,29,16,7,10,9,False,False
1,2,42,15,0,0,9,False,False
0,2,18,18,7,11,9,False,False
1,2,18,15,0,0,9,False,False
1,1,39,17,7,10,9,False,False
0,2,51,18,7,12,9,False,False
0,2,41,17,3,8,9,False,False
0,4,41,16,3,9,9,False,False
0,4,28,19,1,13,9,True,False
0,1,51,19,1,13,9,True,False
0,2,21,19,3,13,9,False,False
0,2,48,16,7,9,9,False,False
0,2,25,16,7,9,9,False,False
1,2,17,19,1,12,9,True,False
2,2,17,17,7,9,9,False,False
2,1,25,18,1,12,9,True,False
0,1,6,15,0,0,9,False,False
1,1,1,16,7,10,9,False,False
0,2,48,18,7,12,9,False,False
0,1,4,16,7,11,9,False,False
3,1,18,19,1,13,9,True,False
0,1,18,17,7,10,9,False,False
0,2,18,15,0,0,9,False,False
0,2,18,15,0,0,9,False,False
0,4,48,17,1,11,9,True,False
0,1,6,18,1,12,9,True,False
0,2,6,17,7,12,9,False,False
0,2,6,19,1,15,9,True,False
3,4,42,19,1,13,9,True,False
0,2,42,16,7,9,9,False,False
0,2,8,15,0,0,9,False,False
0,2,8,15,0,0,9,False,False
1,1,19,19,1,12,9,True,False
0,2,28,19,7,12,9,False,False
2,2,4,17,7,11,9,False,False
1,2,4,17,7,11,9,False,False
0,2,44,19,1,14,9,True,False
0,2,29,18,7,12,9,False,False
0,4,51,18,7,11,9,False,False
2,1,48,15,0,0,9,False,False
2,2,39,15,0,0,9,False,False
0,2,39,18,7,11,9,False,False
0,2,6,16,1,9,9,True,False
0,1,25,18,7,12,9,False,False
0,2,12,17,1,10,9,True,False
0,1,25,18,7,12,9,False,False
0,2,25,15,0,0,9,False,False
0,2,32,16,7,9,9,False,False
0,2,39,17,1,12,9,True,False
0,2,34,15,0,0,9,False,False
0,1,17,19,7,12,9,False,False
0,2,48,15,0,0,9,False,False
3,5,40,19,3,12,9,False,False
0,2,40,17,7,11,9,False,False
0,2,6,16,7,9,9,False,False
2,5,29,15,0,0,9,False,False
0,2,24,19,7,12,9,False,True
0,1,42,17,7,12,9,False,False
0,4,17,18,7,13,9,False,False
0,2,17,18,7,13,9,False,False
0,1,29,18,7,12,9,False,False
0,1,42,18,7,11,9,False,False
1,1,4,18,1,11,9,True,False
0,2,39,16,7,9,9,False,False
0,1,36,17,7,12,9,False,False
2,1,29,19,1,11,9,True,False
2,4,29,16,3,10,9,False,False
0,1,51,19,3,14,9,False,False
2,4,51,17,3,12,9,False,False
0,2,51,16,6,10,9,False,False
0,2,4,18,7,11,9,False,False
0,2,6,19,1,13,9,True,False
1,1,8,15,0,0,9,False,False
0,2,34,19,7,13,9,False,False
0,2,34,16,7,9,9,False,False
0,2,36,19,1,0,9,True,False
0,2,6,18,7,12,9,False,False
0,2,36,15,0,0,9,False,False
0,1,37,16,6,10,9,False,False
0,2,21,19,0,0,9,False,False
1,1,39,19,1,13,9,True,False
0,1,39,17,1,12,9,True,False
0,2,32,16,7,9,9,False,False
0,1,36,19,0,0,9,False,False
0,2,36,17,7,11,9,False,False
0,2,36,16,7,10,9,False,False
0,2,8,16,3,10,9,False,False
0,2,19,19,2,12,9,False,False
0,2,48,17,7,12,9,False,False
0,1,31,16,3,10,9,False,False
0,2,31,16,7,10,9,False,False
0,2,48,16,7,11,9,False,False
3,2,39,17,7,11,9,False,False
0,2,51,18,7,12,9,False,False
0,2,53,16,7,9,9,False,False
0,2,4,18,1,13,9,True,False
0,1,4,19,1,12,9,True,False
3,5,18,15,0,0,9,False,False
0,2,5,17,7,8,9,False,False
0,2,5,16,7,10,9,False,False
3,1,5,15,0,0,9,False,False
3,2,5,19,3,7,9,False,False
1,2,21,19,3,12,9,False,False
1,1,28,16,7,11,9,False,False
0,2,6,18,1,12,9,True,False
2,1,6,18,3,12,9,False,False
1,2,6,16,7,10,9,False,False
0,1,26,18,7,12,9,False,False
0,2,26,18,1,11,9,True,False
3,1,26,19,7,12,9,False,False
4,1,51,19,6,12,9,False,False
4,4,51,18,3,12,9,False,False
4,1,39,18,3,11,9,False,False
1,1,39,18,7,10,9,False,False
2,2,19,17,1,10,9,True,False
0,2,4,15,0,0,9,False,False
0,2,49,18,3,11,9,False,False
0,2,40,18,1,12,9,True,False
1,2,40,17,5,10,9,False,False
0,2,40,15,0,0,9,False,False
2,2,5,17,7,11,9,False,False
0,2,18,19,7,12,9,False,False
0,2,18,16,7,9,9,False,False
0,1,18,18,1,11,9,True,False
0,2,9,19,0,0,9,False,False
0,2,25,18,7,13,9,False,False
1,1,12,18,7,11,9,False,False
0,2,36,17,1,11,9,True,False
1,2,47,16,7,10,9,False,False
0,2,49,18,0,0,9,False,False
0,4,12,18,1,12,9,True,False
3,2,12,19,3,11,9,False,False
1,2,39,15,0,0,9,False,False
1,1,31,18,7,12,9,False,False
3,5,39,17,7,11,9,False,False
2,1,1,19,7,13,9,False,False
0,1,1,15,0,0,9,False,False
0,1,18,15,0,0,9,False,False
0,1,39,15,0,0,9,False,False
0,2,42,15,0,0,9,False,False
2,2,40,19,3,12,9,False,False
0,2,53,15,0,0,9,False,False
0,2,25,19,1,13,9,True,False
0,2,25,18,7,12,9,False,False
0,2,51,16,7,10,9,False,False
0,1,0,17,1,11,9,True,False
0,2,42,15,0,0,9,False,False
0,2,25,17,7,10,9,False,False
6,2,48,18,1,10,9,True,False
3,2,48,15,0,0,9,False,False
2,1,48,17,3,10,9,False,False
0,2,39,18,7,12,9,False,False
3,2,46,19,7,12,9,False,False
1,2,17,19,1,13,9,True,False
0,2,17,16,7,10,9,False,False
0,2,17,18,7,11,9,False,False
0,2,6,19,7,12,9,False,False
0,1,19,15,0,0,9,False,False
1,4,48,16,7,10,9,False,False
1,1,20,17,1,12,9,True,False
0,2,31,19,7,13,9,False,False
0,1,36,16,7,10,9,False,False
1,2,13,19,7,12,9,False,False
0,2,13,16,1,10,9,True,False
0,2,12,17,1,10,9,True,False
0,2,26,15,0,0,9,False,False
1,1,22,17,7,11,9,False,False
1,2,26,15,0,0,9,False,False
1,2,22,17,7,10,9,False,False
2,2,32,18,7,10,9,False,False
0,1,8,15,0,0,9,False,False
1,2,5,19,7,12,9,False,False
0,1,32,17,7,11,9,False,False
0,2,32,15,0,0,9,False,False
0,2,6,17,1,11,9,True,False
0,2,31,18,7,13,9,False,False
3,2,17,18,7,11,9,False,False
0,2,36,15,0,0,9,False,False
0,2,25,15,0,0,9,False,False
1,1,36,17,1,11,9,True,False
0,2,36,19,1,13,9,True,False
0,2,36,17,7,12,9,False,False
0,2,36,17,7,10,9,False,False
0,1,36,17,1,10,9,True,False
0,2,17,18,1,12,9,True,False
0,2,26,19,7,12,9,False,False
0,2,12,15,0,0,9,False,False
0,2,48,15,0,0,9,False,False
0,1,48,17,7,11,9,False,False
1,2,49,16,7,10,9,False,False
1,2,49,15,0,0,9,False,False
0,2,6,17,1,12,9,True,False
0,2,6,15,0,0,9,False,False
0,2,6,15,0,0,9,False,False
0,2,4,15,0,0,9,False,False
0,2,6,16,7,10,9,False,False
2,2,6,18,1,12,9,True,False
0,2,6,15,0,0,9,False,False
0,2,6,18,7,11,9,False,False
0,2,6,18,7,11,9,False,False
0,2,6,15,0,0,9,False,False
0,2,55,19,5,12,9,False,False
2,2,55,17,7,10,9,False,False
0,2,12,17,7,12,9,False,False
0,2,48,19,1,12,9,True,False
0,2,48,17,7,11,9,False,False
0,2,6,16,7,10,9,False,False
0,2,6,18,7,12,9,False,False
0,1,6,17,7,10,9,False,False
2,1,6,17,7,11,9,False,False
0,2,6,17,7,12,9,False,False
0,2,6,17,7,12,9,False,False
0,1,6,17,7,10,9,False,False
0,2,6,15,0,0,9,False,False
1,2,20,18,7,12,9,False,False
0,2,51,17,7,12,9,False,False
0,2,51,16,7,10,9,False,False
0,2,6,15,0,0,9,False,False
0,2,6,19,7,13,9,False,False
0,2,6,17,7,11,9,False,False
2,1,36,16,1,10,9,True,False
2,1,36,15,0,0,9,False,False
0,2,17,19,7,13,9,False,False
0,2,17,17,7,11,9,False,False
0,1,6,18,1,13,9,True,False
2,1,4,15,0,0,9,False,False
3,1,6,18,3,12,9,False,False
0,1,6,19,7,13,9,False,False
0,2,6,17,1,12,9,True,False
0,2,55,15,0,0,9,False,False
2,1,55,17,1,9,9,True,False
3,4,55,17,7,11,9,False,False
0,2,55,15,0,0,9,False,False
0,1,12,18,8,11,9,False,False
1,2,12,15,0,0,9,False,False
0,2,48,16,7,8,9,False,False
2,2,6,18,7,13,9,False,False
3,2,6,18,7,13,9,False,False
2,2,6,17,7,11,9,False,False
0,2,6,15,0,0,9,False,False
0,2,6,17,7,11,9,False,False
1,2,20,19,1,10,9,True,False
2,1,20,19,1,11,9,True,False
0,2,36,16,7,9,9,False,False
0,1,36,18,7,11,9,False,False
2,1,48,17,6,10,9,False,False
0,2,6,16,7,11,9,False,False
1,4,6,18,3,12,9,False,False
0,2,6,17,7,11,9,False,False
0,2,6,16,7,9,9,False,False
1,2,18,16,7,9,9,False,False
0,2,6,15,0,0,9,False,False
0,2,6,19,1,14,9,True,False
0,2,9,19,7,13,9,False,False
1,1,4,15,0,0,9,False,False
0,2,6,16,7,10,9,False,False
2,2,4,18,7,12,9,False,False
0,2,4,16,7,9,9,False,False
0,2,4,15,0,0,9,False,False
0,1,6,16,7,12,9,False,False
0,2,17,16,7,9,9,False,False
4,2,17,18,3,11,9,False,False
2,1,17,16,7,10,9,False,False
3,2,39,16,3,9,9,False,False
0,2,39,18,7,12,9,False,False
0,2,39,18,1,11,9,True,False
3,2,39,19,7,12,9,False,False
0,2,39,16,7,10,9,False,False
0,2,24,18,1,12,9,True,True
1,2,24,15,0,0,9,False,True
1,2,39,15,0,0,9,False,False
0,2,39,18,1,13,9,True,False
0,2,39,19,1,3,9,True,False
3,1,39,19,7,12,9,False,False
2,2,39,18,1,13,9,True,False
0,1,39,18,1,12,9,True,False
0,2,26,17,1,10,9,True,False
0,1,39,16,7,10,9,False,False
1,2,26,16,1,10,9,True,False
1,2,26,19,6,12,9,False,False
2,2,26,18,7,12,9,False,False
0,2,26,19,6,12,9,False,False
0,2,39,15,0,0,9,False,False
2,2,26,19,7,11,9,False,False
1,2,26,15,0,0,9,False,False
3,2,26,16,7,10,9,False,False
0,2,26,15,0,0,9,False,False
3,2,26,19,1,14,9,True,False
3,2,45,15,0,0,9,False,False
1,1,48,19,7,12,9,False,False
2,1,48,15,0,0,9,False,False
2,1,37,17,1,10,9,True,False
0,2,29,18,7,11,9,False,False
1,2,29,15,0,0,9,False,False
4,1,28,18,3,12,9,False,False
2,2,12,16,7,10,9,False,False
0,2,48,16,7,11,9,False,False
0,2,37,15,0,0,9,False,False
0,2,37,19,0,0,9,False,False
0,2,37,19,0,0,9,False,False
1,2,51,19,1,13,9,True,False
2,1,48,16,7,9,9,False,False
0,1,28,17,7,10,9,False,False
0,2,48,16,7,10,9,False,False
0,2,37,19,7,12,9,False,False
0,2,45,19,1,13,9,True,False
0,2,45,18,1,12,9,True,False
3,5,48,17,7,10,9,False,False
0,2,37,15,0,0,9,False,False
0,4,6,19,7,12,9,False,False
0,2,24,18,3,12,9,False,True
0,1,24,19,3,12,9,False,True
0,2,6,18,7,11,9,False,False
2,5,6,19,1,12,9,True,False
0,4,13,15,0,0,9,False,False
1,2,12,19,8,12,9,False,False
0,2,45,19,0,0,9,False,False
0,4,6,18,7,11,9,False,False
0,2,45,19,3,13,9,False,False
2,2,45,17,7,10,9,False,False
2,2,45,18,0,0,9,False,False
1,2,45,19,8,12,9,False,False
1,2,45,16,7,10,9,False,False
1,1,45,18,1,12,9,True,False
1,5,45,19,3,12,9,False,False
1,2,37,18,1,11,9,True,False
1,1,51,17,7,11,9,False,False
0,2,51,17,7,11,9,False,False
2,2,51,15,0,0,9,False,False
1,2,28,19,7,13,9,False,False
1,2,28,18,3,11,9,False,False
0,2,28,18,7,10,9,False,False
0,2,28,18,7,11,9,False,False
0,2,28,15,0,0,9,False,False
0,2,28,15,0,0,9,False,False
1,2,39,18,7,11,9,False,False
2,2,26,18,3,9,9,False,False
3,2,17,19,3,10,9,False,False
0,2,26,18,7,13,9,False,False
0,2,47,17,7,11,9,False,False
0,2,20,18,7,11,9,False,False
0,5,48,17,7,10,9,False,False
1,2,48,17,7,11,9,False,False
0,2,37,16,7,10,9,False,False
4,2,28,19,1,14,9,True,False
0,1,28,17,3,10,9,False,False
3,4,28,15,0,0,9,False,False
3,1,28,18,1,12,9,True,False
3,2,28,17,7,10,9,False,False
1,2,24,18,7,9,9,False,True
2,2,24,17,6,8,9,False,True
1,2,24,18,7,12,9,False,True
2,2,24,17,7,10,9,False,True
0,2,24,18,3,12,9,False,True
0,2,45,18,7,13,9,False,False
2,2,45,18,6,10,9,False,False
0,2,37,15,0,0,9,False,False
1,1,37,19,3,12,9,False,False
1,2,13,17,7,11,9,False,False
0,2,12,18,3,11,9,False,False
0,2,6,16,7,11,9,False,False
0,2,45,19,1,12,9,True,False
1,2,37,18,3,12,9,False,False
0,2,28,16,7,9,9,False,False
2,2,28,17,7,11,9,False,False
3,2,28,18,1,11,9,True,False
3,2,28,17,1,10,9,True,False
1,2,28,16,1,9,9,True,False
3,2,17,15,0,0,9,False,False
1,2,17,18,1,12,9,True,False
0,2,17,17,7,10,9,False,False
0,2,42,18,1,11,9,True,False
0,2,37,19,1,12,9,True,False
1,1,26,18,7,11,9,False,False
0,2,26,18,1,11,9,True,False
2,2,47,15,0,0,9,False,False
2,2,26,17,7,11,9,False,False
0,1,29,19,7,14,9,False,False
2,2,46,15,0,0,9,False,False
0,2,29,16,7,9,9,False,False
0,0,29,17,7,10,9,False,False
0,2,29,16,7,9,9,False,False
1,2,29,18,0,0,9,False,False
2,4,13,15,0,0,9,False,False
0,2,21,17,1,11,9,True,False
1,2,21,19,1,12,9,True,False
1,2,48,19,1,12,9,True,False
2,4,48,18,7,12,9,False,False
1,2,13,15,0,0,9,False,False
1,2,42,15,0,0,9,False,False
1,2,48,16,7,10,9,False,False
2,1,48,16,3,11,9,False,False
0,2,48,18,7,12,9,False,False
0,2,48,16,7,10,9,False,False
2,2,24,19,3,12,9,False,True
1,2,24,15,0,0,9,False,True
2,2,24,17,5,11,9,False,True
0,2,24,16,7,10,9,False,True
3,2,36,19,1,12,9,True,False
3,2,29,19,3,12,9,False,False
2,2,37,19,7,1,9,False,False
3,1,37,17,1,11,9,True,False
1,2,37,16,7,9,9,False,False
2,2,37,15,0,0,9,False,False
0,2,45,19,7,13,9,False,False
1,2,45,17,7,12,9,False,False
1,2,45,15,0,0,9,False,False
0,2,28,15,0,0,9,False,False
0,2,13,18,7,12,9,False,False
1,2,13,16,1,8,9,True,False
0,1,13,18,1,11,9,True,False
0,2,28,18,7,12,9,False,False
0,2,39,18,7,11,9,False,False
0,2,39,15,0,0,9,False,False
0,2,48,19,7,13,9,False,False
0,1,37,16,1,10,9,True,False
1,3,42,19,1,12,9,True,False
0,2,42,18,7,11,9,False,False
2,2,29,18,7,11,9,False,False
0,2,29,15,0,0,9,False,False
0,2,29,19,1,12,9,True,False
2,2,48,15,0,0,9,False,False
2,2,36,17,7,9,9,False,False
4,2,37,18,3,12,9,False,False
1,2,45,17,9,0,9,False,False
1,2,45,15,0,0,9,False,False
0,2,45,15,0,0,9,False,False
0,2,42,15,0,0,9,False,False
0,2,47,17,7,10,9,False,False
1,1,47,16,7,10,9,False,False
0,2,37,19,1,13,9,True,False
0,2,28,17,7,11,9,False,False
0,2,22,18,7,13,9,False,False
3,2,22,19,7,11,9,False,False
0,2,22,18,1,12,9,True,False
0,2,13,18,3,10,9,False,False
1,2,26,19,7,11,9,False,False
0,2,26,17,3,11,9,False,False
0,2,26,17,7,11,9,False,False
1,2,26,17,3,11,9,False,False
2,2,13,17,3,12,9,False,False
2,2,13,19,7,13,9,False,False
2,2,13,17,7,10,9,False,False
2,2,13,15,0,0,9,False,False
0,2,51,18,7,12,9,False,False
0,2,6,15,0,0,9,False,False
0,2,6,16,1,11,9,True,False
0,2,6,15,0,0,9,False,False
0,2,11,15,0,0,9,False,False
0,2,48,16,3,10,9,False,False
0,2,48,15,0,0,9,False,False
1,2,17,18,7,11,9,False,False
1,2,18,17,7,10,9,False,False
1,2,45,19,7,14,9,False,False
0,2,28,18,7,11,9,False,False
2,2,28,15,0,0,9,False,False
3,2,28,15,0,0,9,False,False
0,2,28,15,0,0,9,False,False
2,1,1,15,0,0,9,False,False
2,4,1,19,1,12,9,True,False
1,1,1,18,7,12,9,False,False
0,2,1,17,7,10,9,False,False
2,2,26,16,7,9,9,False,False
4,2,26,19,3,11,9,False,False
5,2,13,17,8,9,9,False,False
0,2,1,16,7,9,9,False,False
1,2,29,17,1,15,9,True,False
0,2,17,15,0,0,9,False,False
1,2,37,18,7,11,9,False,False
0,2,37,16,7,10,9,False,False
0,2,1,16,7,11,9,False,False
0,2,1,15,0,0,9,False,False
0,2,1,17,3,11,9,False,False
0,2,13,18,7,12,9,False,False
1,2,24,19,7,12,9,False,True
4,4,24,19,3,15,9,False,True
1,2,24,17,1,12,9,True,True
0,2,45,17,7,11,9,False,False
4,2,17,16,7,11,9,False,False
3,4,17,15,0,0,9,False,False
1,2,17,16,3,9,9,False,False
2,2,13,16,7,10,9,False,False
1,2,17,15,0,0,9,False,False
0,5,17,17,1,10,9,True,False
0,2,24,17,1,11,9,True,True
0,2,18,15,0,0,9,False,False
3,5,45,17,7,9,9,False,False
3,2,48,19,7,12,9,False,False
2,2,48,18,7,10,9,False,False
0,2,48,16,7,10,9,False,False
0,2,48,16,1,10,9,True,False
1,2,48,18,7,12,9,False,False
0,2,48,17,7,12,9,False,False
1,2,45,18,3,9,9,False,False
0,2,45,16,7,10,9,False,False
1,1,29,18,7,12,9,False,False
0,2,6,15,0,0,9,False,False
0,2,24,15,0,0,9,False,True
0,2,21,18,7,12,9,False,False
0,1,21,17,1,11,9,True,False
0,2,21,15,0,0,9,False,False
0,2,45,19,7,13,9,False,False
3,2,45,15,0,0,9,False,False
0,2,6,17,3,12,9,False,False
1,2,26,19,7,13,9,False,False
1,2,13,19,1,13,9,True,False
0,2,26,17,1,11,9,True,False
0,2,26,15,0,0,9,False,False
3,2,26,19,7,12,9,False,False
4,5,6,15,0,0,9,False,False
5,2,48,17,7,10,9,False,False
0,2,22,15,0,9,9,False,False
0,2,51,16,7,10,9,False,False
4,2,45,16,7,10,9,False,False
2,2,47,19,6,12,9,False,False
1,2,51,17,7,10,9,False,False
0,2,51,19,0,0,9,False,False
0,2,45,18,1,11,9,True,False
2,2,6,16,3,9,9,False,False
0,2,24,19,1,12,9,True,True
0,2,45,15,0,0,9,False,False
1,2,24,16,7,9,9,False,True
1,2,24,16,7,9,9,False,True
2,2,13,16,7,9,9,False,False
1,2,13,16,7,10,9,False,False
0,2,6,18,7,12,9,False,False
0,2,6,17,7,11,9,False,False
1,2,48,15,0,0,9,False,False
2,1,48,16,7,10,9,False,False
0,2,22,15,0,0,9,False,False
0,2,28,19,1,13,9,True,False
0,2,28,19,7,13,9,False,False
2,2,42,16,7,10,9,False,False
7,2,42,19,8,10,9,False,False
0,2,11,18,7,12,9,False,False
0,2,13,19,7,13,9,False,False
2,1,28,19,0,0,9,False,False
1,2,24,16,7,10,9,False,True
1,2,13,19,7,12,9,False,False
1,2,45,16,7,9,9,False,False
0,2,13,15,0,0,9,False,False
0,2,5,17,7,11,9,False,False
0,2,13,17,7,11,9,False,False
0,2,17,18,3,12,9,False,False
0,2,24,16,7,9,9,False,True
0,2,11,19,7,12,9,False,False
2,2,11,18,3,12,9,False,False
0,2,24,19,1,12,9,True,True
1,2,11,19,1,12,9,True,False
1,2,11,16,0,0,9,False,False
4,2,11,18,7,11,9,False,False
1,2,45,17,1,11,9,True,False
0,2,28,17,7,10,9,False,False
0,2,1,17,7,12,9,False,False
0,2,24,19,8,12,9,False,True
0,2,24,15,0,0,9,False,True
0,1,6,19,1,13,9,True,False
1,2,6,16,7,10,9,False,False
0,2,6,16,7,11,9,False,False
1,2,22,19,7,12,9,False,False
1,2,22,17,7,11,9,False,False
0,2,22,18,7,11,9,False,False
2,2,6,18,7,11,9,False,False
1,2,45,18,3,12,9,False,False
2,1,45,17,1,11,9,True,False
0,2,45,15,0,0,9,False,False
1,2,6,17,7,11,9,False,False
0,2,6,15,0,0,9,False,False
1,5,6,16,7,10,9,False,False
0,2,6,18,7,12,9,False,False
0,2,48,17,7,10,9,False,False
0,4,47,18,5,12,11,False,False
3,2,39,18,7,10,11,False,False
2,1,17,17,7,10,11,False,False
0,2,17,15,0,0,11,False,False
0,2,6,16,7,10,11,False,False
0,2,6,16,7,9,11,False,False
0,2,29,15,0,0,11,False,False
2,2,47,17,1,11,11,True,False
1,4,47,15,0,0,11,False,False
0,2,6,18,7,12,11,False,False
0,2,45,19,5,8,11,False,False
2,2,45,18,1,10,11,True,False
2,2,45,18,6,12,11,False,False
2,2,42,18,1,11,11,True,False
1,1,18,15,0,0,11,False,False
0,2,45,15,0,0,11,False,False
0,2,19,15,0,0,11,False,False
0,2,21,19,3,12,11,False,False
0,2,21,15,0,0,11,False,False
0,2,29,15,0,0,11,False,False
0,2,39,16,7,9,11,False,False
0,2,47,17,7,10,11,False,False
2,2,6,17,3,10,11,False,False
0,2,18,17,7,11,11,False,False
0,2,36,18,7,13,11,False,False
0,2,36,15,0,0,11,False,False
0,2,19,15,0,0,11,False,False
0,2,45,18,7,11,11,False,False
0,2,6,16,7,9,11,False,False
0,2,36,16,7,9,11,False,False
0,2,26,18,1,11,11,True,False
0,2,17,18,1,12,11,True,False
1,2,48,15,0,0,11,False,False
2,1,20,19,7,12,11,False,False
0,1,20,15,0,0,11,False,False
0,2,30,18,3,12,11,False,False
0,2,19,16,7,9,11,False,False
